,URL,entity_name,entity_type,saliance,mentions
860,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Kuala Lumpur,LOCATION,1.7708498489810154e-05,['Kuala Lumpur']
861,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Barcelona,LOCATION,1.770655217114836e-05,['Barcelona']
862,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Bangkok Plastic Surgery Clinic,ORGANIZATION,1.7196800399688073e-05,['Bangkok Plastic Surgery Clinic']
863,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,HE Clinic,ORGANIZATION,1.7195236068801023e-05,['HE Clinic']
864,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,contact,OTHER,1.7033937183441594e-05,['contact']
865,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Krabi,LOCATION,1.568246261740569e-05,['Krabi']
866,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Sharjah,LOCATION,1.568104198668152e-05,['Sharjah']
867,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Torrevieja,LOCATION,1.567580875416752e-05,['Torrevieja']
868,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Marbella,LOCATION,1.567546496517025e-05,['Marbella']
869,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Quironsalud Dexeus,OTHER,1.567512117617298e-05,['Quironsalud Dexeus']
870,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Takara,ORGANIZATION,1.3772357306152117e-05,['Takara']
871,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Musaffah,LOCATION,1.3770802979706787e-05,['Musaffah']
872,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Dubai,LOCATION,1.3770184523309581e-05,['Dubai']
873,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Parkway Pantai,LOCATION,1.3767735254077706e-05,['Parkway Pantai']
874,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Instituto Oftalmologico,ORGANIZATION,1.3766222764388658e-05,['Instituto Oftalmologico']
875,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Madrid,LOCATION,1.3765921721642371e-05,['Madrid']
